week,team_id,team_name,player_id,player_name,position,slot_position,points,projected_points,season
1,1,PATS,4362628,Ja'Marr Chase,RB/WR,WR,3.6,0,2025
1,1,PATS,4259545,D'Andre Swift,RB,RB,8.0,0,2025
1,1,PATS,4683062,Xavier Worthy,RB/WR,FLEX,0.0,0,2025
1,1,PATS,4426354,George Pickens,RB/WR,WR,4.5,0,2025
1,1,PATS,4426348,Jayden Daniels,TQB,QB,20.12,0,2025
1,1,PATS,4241985,J.K. Dobbins,RB,RB,13.8,0,2025
1,1,PATS,4361579,Javonte Williams,RB,BENCH,19.4,0,2025
1,1,PATS,3121023,Dallas Goedert,WR,TE,7.9,0,2025
1,1,PATS,4241457,Najee Harris,RB,BENCH,1.5,0,2025
1,1,PATS,4429275,Trey Benson,RB,BENCH,8.0,0,2025
1,1,PATS,4877706,Jayden Higgins,RB/WR,BENCH,4.2,0,2025
1,1,PATS,4426388,Jameson Williams,RB/WR,BENCH,4.6,0,2025
1,1,PATS,2577417,Dak Prescott,TQB,BENCH,7.82,0,2025
1,1,PATS,-16017,Patriots D/ST,D/ST,D/ST,6.9,0,2025
1,1,PATS,17372,Chris Boswell,WR/TE,K,14.0,0,2025
1,2,3000,4426502,Drake London,RB/WR,WR,9.5,0,2025
1,2,3000,3043078,Derrick Henry,RB,RB,28.700000000000003,0,2025
1,2,3000,4372016,Jaylen Waddle,RB/WR,BENCH,5.0,0,2025
1,2,3000,4361529,Isiah Pacheco,RB,RB,3.8,0,2025
1,2,3000,3052587,Baker Mayfield,TQB,QB,22.58,0,2025
1,2,3000,4360516,Tyrone Tracy Jr.,RB,FLEX,4.5,0,2025
1,2,3000,3128429,Courtland Sutton,RB/WR,WR,15.100000000000001,0,2025
1,2,3000,3051876,Evan Engram,WR,TE,3.6,0,2025
1,2,3000,4362249,Jayden Reed,RB/WR,BENCH,12.0,0,2025
1,2,3000,4432577,C.J. Stroud,TQB,BENCH,8.72,0,2025
1,2,3000,4369863,Cedric Tillman,RB/WR,BENCH,13.7,0,2025
1,2,3000,-16033,Ravens D/ST,D/ST,BENCH,-5.4,0,2025
1,2,3000,4430539,Brenton Strange,WR,BENCH,7.9,0,2025
1,2,3000,4249087,Matt Gay,WR/TE,K,3.0,0,2025
1,2,3000,-16028,Commanders D/ST,D/ST,D/ST,9.7,0,2025
1,3,GV,3929630,Saquon Barkley,RB,RB,16.4,0,2025
1,3,GV,3918298,Josh Allen,TQB,QB,38.76,0,2025
1,3,GV,4685382,Omarion Hampton,RB,RB,7.1000000000000005,0,2025
1,3,GV,3915416,DJ Moore,RB/WR,WR,7.1000000000000005,0,2025
1,3,GV,16737,Mike Evans,RB/WR,WR,7.6000000000000005,0,2025
1,3,GV,3126486,Deebo Samuel,RB/WR,BENCH,21.1,0,2025
1,3,GV,4362238,Chase Brown,RB,FLEX,12.100000000000001,0,2025
1,3,GV,4035687,Michael Pittman Jr.,RB/WR,BENCH,17.0,0,2025
1,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,14.200000000000001,0,2025
1,3,GV,4241474,Brian Robinson Jr.,RB,BENCH,4.2,0,2025
1,3,GV,4723086,Colston Loveland,WR,TE,2.2,0,2025
1,3,GV,4242355,Jake Ferguson,WR,BENCH,4.800000000000001,0,2025
1,3,GV,2971573,Ka'imi Fairbairn,WR/TE,K,14.0,0,2025
1,3,GV,-16022,Cardinals D/ST,D/ST,D/ST,5.2,0,2025
1,3,GV,4432775,Dont'e Thornton Jr.,RB/WR,BENCH,5.5,0,2025
1,4,sgf,3117251,Christian McCaffrey,RB,RB,18.700000000000003,0,2025
1,4,sgf,3116406,Tyreek Hill,RB/WR,WR,6.0,0,2025
1,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,WR,15.600000000000001,0,2025
1,4,sgf,4430027,Sam LaPorta,WR,TE,10.9,0,2025
1,4,sgf,3915511,Joe Burrow,TQB,QB,8.82,0,2025
1,4,sgf,2976212,Stefon Diggs,RB/WR,BENCH,8.7,0,2025
1,4,sgf,4361370,Chris Olave,RB/WR,FLEX,8.9,0,2025
1,4,sgf,4241416,Chuba Hubbard,RB,RB,16.4,0,2025
1,4,sgf,4429013,Tank Bigsby,RB,BENCH,1.2000000000000002,0,2025
1,4,sgf,4430034,Xavier Legette,RB/WR,BENCH,2.5,0,2025
1,4,sgf,-16007,Broncos D/ST,D/ST,D/ST,14.3,0,2025
1,4,sgf,4686612,Tre' Harris,RB/WR,BENCH,1.6,0,2025
1,4,sgf,5081397,Dylan Sampson,RB,BENCH,13.3,0,2025
1,4,sgf,4689936,Jake Bates,WR/TE,K,7.0,0,2025
1,4,sgf,4038815,Rico Dowdle,RB,BENCH,2.6,0,2025
1,5,WOOD,4047646,A.J. Brown,RB/WR,WR,1.3,0,2025
1,5,WOOD,4047365,Josh Jacobs,RB,RB,13.500000000000002,0,2025
1,5,WOOD,4429615,Zay Flowers,RB/WR,FLEX,24.6,0,2025
1,5,WOOD,3042519,Aaron Jones Sr.,RB,RB,14.200000000000001,0,2025
1,5,WOOD,4567750,Emeka Egbuka,RB/WR,BENCH,21.6,0,2025
1,5,WOOD,3123076,David Njoku,WR,TE,5.2,0,2025
1,5,WOOD,4426338,Bo Nix,TQB,QB,6.84,0,2025
1,5,WOOD,3068267,Austin Ekeler,RB,BENCH,7.199999999999999,0,2025
1,5,WOOD,3128720,Nick Chubb,RB,BENCH,6.0,0,2025
1,5,WOOD,4600981,Pat Bryant,RB/WR,BENCH,0.0,0,2025
1,5,WOOD,4686361,Cam Little,WR/TE,K,15.0,0,2025
1,5,WOOD,4036378,Jordan Love,TQB,BENCH,15.920000000000002,0,2025
1,5,WOOD,4426515,Puka Nacua,RB/WR,WR,18.1,0,2025
1,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,10.5,0,2025
1,5,WOOD,-16020,Jets D/ST,D/ST,D/ST,0.6000000000000001,0,2025
1,6,ROUX,4595348,Malik Nabers,RB/WR,WR,9.600000000000001,0,2025
1,6,ROUX,4567048,Kenneth Walker III,RB,RB,3.9,0,2025
1,6,ROUX,4432710,TreVeyon Henderson,RB,RB,9.100000000000001,0,2025
1,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,14.9,0,2025
1,6,ROUX,4701936,Matthew Golden,RB/WR,BENCH,2.6,0,2025
1,6,ROUX,4428209,Ricky Pearsall,RB/WR,FLEX,12.8,0,2025
1,6,ROUX,4432665,Brock Bowers,WR,TE,12.8,0,2025
1,6,ROUX,4688813,Josh Downs,RB/WR,BENCH,2.2,0,2025
1,6,ROUX,4711533,Ollie Gordon II,RB,BENCH,0.8,0,2025
1,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,0.0,0,2025
1,6,ROUX,4429059,Woody Marks,RB,BENCH,0.30000000000000004,0,2025
1,6,ROUX,4362887,Justin Fields,TQB,QB,29.520000000000003,0,2025
1,6,ROUX,4241372,Hollywood Brown,RB/WR,BENCH,14.9,0,2025
1,6,ROUX,17427,Cairo Santos,WR/TE,K,7.0,0,2025
1,6,ROUX,-16003,Bears D/ST,D/ST,D/ST,8.5,0,2025
1,7,POO,4241389,CeeDee Lamb,RB/WR,FLEX,14.5,0,2025
1,7,POO,4361307,Trey McBride,WR,TE,9.100000000000001,0,2025
1,7,POO,4040715,Jalen Hurts,TQB,QB,24.28,0,2025
1,7,POO,4047650,DK Metcalf,RB/WR,BENCH,10.3,0,2025
1,7,POO,4432773,Brian Thomas Jr.,RB/WR,WR,8.5,0,2025
1,7,POO,4360569,Jordan Mason,RB,RB,8.0,0,2025
1,7,POO,4612826,Ladd McConkey,RB/WR,WR,10.4,0,2025
1,7,POO,4819231,Kaleb Johnson,RB,RB,4.8,0,2025
1,7,POO,4685247,Braelon Allen,RB,BENCH,6.9,0,2025
1,7,POO,4635008,Keon Coleman,RB/WR,BENCH,21.200000000000003,0,2025
1,7,POO,4429501,Ray Davis,RB,BENCH,0.6,0,2025
1,7,POO,4685702,Quinshon Judkins,RB,BENCH,0.0,0,2025
1,7,POO,4032473,Rashid Shaheed,RB/WR,BENCH,6.300000000000001,0,2025
1,7,POO,4567104,Will Reichard,WR/TE,K,9.0,0,2025
1,7,POO,-16025,49ers D/ST,D/ST,D/ST,9.7,0,2025
1,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,6.5,0,2025
1,8,MP,4242335,Jonathan Taylor,RB,RB,11.3,0,2025
1,8,MP,4427366,Breece Hall,RB,FLEX,15.500000000000002,0,2025
1,8,MP,3040151,George Kittle,WR,TE,10.5,0,2025
1,8,MP,4241463,Jerry Jeudy,RB/WR,WR,9.100000000000001,0,2025
1,8,MP,3916148,Tony Pollard,RB,RB,7.4,0,2025
1,8,MP,3916433,Jakobi Meyers,RB/WR,BENCH,13.700000000000001,0,2025
1,8,MP,3917315,Kyler Murray,TQB,QB,18.32,0,2025
1,8,MP,4696981,Cam Skattebo,RB,BENCH,1.9000000000000001,0,2025
1,8,MP,4038941,Justin Herbert,TQB,BENCH,27.92,0,2025
1,8,MP,-16034,Texans D/ST,D/ST,D/ST,6.3,0,2025
1,8,MP,4385690,Dalton Kincaid,WR,BENCH,12.8,0,2025
1,8,MP,3953687,Brandon Aubrey,WR/TE,K,11.0,0,2025
1,8,MP,4372019,Jerome Ford,RB,BENCH,1.0,0,2025
1,8,MP,4431611,Caleb Williams,TQB,BENCH,24.200000000000003,0,2025
1,9,KESS,4262921,Justin Jefferson,RB/WR,WR,12.8,0,2025
1,9,KESS,3054850,Alvin Kamara,RB,RB,12.7,0,2025
1,9,KESS,3045147,James Conner,RB,FLEX,12.4,0,2025
1,9,KESS,4241478,DeVonta Smith,RB/WR,WR,3.1,0,2025
1,9,KESS,3139477,Patrick Mahomes,TQB,QB,26.02,0,2025
1,9,KESS,3116365,Mark Andrews,WR,TE,1.0,0,2025
1,9,KESS,4569987,Jaylen Warren,RB,BENCH,12.899999999999999,0,2025
1,9,KESS,4429205,Jordan Addison,RB/WR,BENCH,0.0,0,2025
1,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,2.5,0,2025
1,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,0.0,0,2025
1,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
1,9,KESS,-16016,Vikings D/ST,D/ST,D/ST,4.5,0,2025
1,9,KESS,4596448,Bucky Irving,RB,RB,12.5,0,2025
1,9,KESS,3150744,Chase McLaughlin,WR/TE,K,4.0,0,2025
1,9,KESS,15835,Zach Ertz,WR,BENCH,10.1,0,2025
1,9,KESS,4360310,Trevor Lawrence,TQB,BENCH,10.32,0,2025
1,10,ZSF,4429795,Jahmyr Gibbs,RB,RB,10.0,0,2025
1,10,ZSF,4379399,James Cook III,RB,RB,18.700000000000003,0,2025
1,10,ZSF,4685472,Tetairoa McMillan,RB/WR,WR,9.3,0,2025
1,10,ZSF,4685415,Travis Hunter,RB/WR,BENCH,6.300000000000001,0,2025
1,10,ZSF,3121422,Terry McLaurin,RB/WR,WR,3.7,0,2025
1,10,ZSF,4431299,Rome Odunze,RB/WR,BENCH,12.7,0,2025
1,10,ZSF,4239996,Travis Etienne Jr.,RB,BENCH,17.1,0,2025
1,10,ZSF,4429160,De'Von Achane,RB,FLEX,15.0,0,2025
1,10,ZSF,4431452,Drake Maye,TQB,QB,15.28,0,2025
1,10,ZSF,4572680,Tucker Kraft,WR,TE,8.9,0,2025
1,10,ZSF,4685279,Jaydon Blue,RB,BENCH,0.0,0,2025
1,10,ZSF,-16023,Steelers D/ST,D/ST,D/ST,-0.2999999999999998,0,2025
1,10,ZSF,4433970,J.J. McCarthy,TQB,BENCH,22.22,0,2025
1,10,ZSF,4362081,Cameron Dicker,WR/TE,K,9.0,0,2025
1,10,ZSF,4360248,Kyle Pitts Sr.,WR,BENCH,9.4,0,2025
1,11,KIRK,4430807,Bijan Robinson,RB,RB,21.4,0,2025
1,11,KIRK,3916387,Lamar Jackson,TQB,QB,29.36,0,2025
1,11,KIRK,16800,Davante Adams,RB/WR,WR,7.1000000000000005,0,2025
1,11,KIRK,4568490,RJ Harvey,RB,FLEX,7.4,0,2025
1,11,KIRK,3925357,Calvin Ridley,RB/WR,BENCH,4.7,0,2025
1,11,KIRK,3886598,Jauan Jennings,RB/WR,BENCH,2.6,0,2025
1,11,KIRK,4431459,Tyler Warren,WR,TE,11.4,0,2025
1,11,KIRK,4426385,Zach Charbonnet,RB,BENCH,10.7,0,2025
1,11,KIRK,4258173,Nico Collins,RB/WR,WR,4.0,0,2025
1,11,KIRK,4882093,Bhayshul Tuten,RB,BENCH,1.1,0,2025
1,11,KIRK,4431545,Will Shipley,RB,BENCH,2.6,0,2025
1,11,KIRK,4685278,Luther Burden III,RB/WR,BENCH,1.2,0,2025
1,11,KIRK,4430737,Kyren Williams,RB,RB,13.400000000000002,0,2025
1,11,KIRK,-16009,Packers D/ST,D/ST,D/ST,10.6,0,2025
1,11,KIRK,4697745,Tyler Loop,WR/TE,K,11.0,0,2025
1,12,GEMP,4890973,Ashton Jeanty,RB,RB,11.0,0,2025
1,12,GEMP,4239993,Tee Higgins,RB/WR,WR,4.800000000000001,0,2025
1,12,GEMP,4569618,Garrett Wilson,RB/WR,WR,19.0,0,2025
1,12,GEMP,4035538,David Montgomery,RB,RB,6.3,0,2025
1,12,GEMP,4428331,Rashee Rice,RB/WR,BENCH,0.0,0,2025
1,12,GEMP,4036133,T.J. Hockenson,WR,BENCH,3.0,0,2025
1,12,GEMP,15847,Travis Kelce,WR,TE,11.7,0,2025
1,12,GEMP,4361741,Brock Purdy,TQB,QB,16.78,0,2025
1,12,GEMP,4569173,Rhamondre Stevenson,RB,FLEX,3.7,0,2025
1,12,GEMP,4373678,Khalil Shakir,RB/WR,BENCH,9.4,0,2025
1,12,GEMP,2576414,Raheem Mostert,RB,BENCH,0.0,0,2025
1,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,4.7,0,2025
1,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,8.8,0,2025
1,12,GEMP,4373626,Tyler Allgeier,RB,BENCH,2.4000000000000004,0,2025
1,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
2,1,PATS,4362628,Ja'Marr Chase,RB/WR,WR,33.1,0,2025
2,1,PATS,4259545,D'Andre Swift,RB,RB,20.4,0,2025
2,1,PATS,4683062,Xavier Worthy,RB/WR,IR,0.0,0,2025
2,1,PATS,4426354,George Pickens,RB/WR,WR,19.8,0,2025
2,1,PATS,4426348,Jayden Daniels,TQB,QB,39.82,0,2025
2,1,PATS,4241985,J.K. Dobbins,RB,FLEX,28.800000000000004,0,2025
2,1,PATS,4361579,Javonte Williams,RB,RB,41.400000000000006,0,2025
2,1,PATS,3121023,Dallas Goedert,WR,BENCH,7.9,0,2025
2,1,PATS,4429275,Trey Benson,RB,BENCH,14.4,0,2025
2,1,PATS,4877706,Jayden Higgins,RB/WR,BENCH,7.5,0,2025
2,1,PATS,4426388,Jameson Williams,RB/WR,BENCH,22.4,0,2025
2,1,PATS,17372,Chris Boswell,WR/TE,K,26.0,0,2025
2,1,PATS,4429025,Quentin Johnston,RB/WR,BENCH,36.8,0,2025
2,1,PATS,3929645,Juwan Johnson,WR,TE,25.0,0,2025
2,1,PATS,-16022,Cardinals D/ST,D/ST,D/ST,15.600000000000001,0,2025
2,1,PATS,4243389,Calvin Austin III,RB/WR,BENCH,17.7,0,2025
2,2,3000,4426502,Drake London,RB/WR,WR,13.9,0,2025
2,2,3000,3043078,Derrick Henry,RB,RB,31.000000000000004,0,2025
2,2,3000,4372016,Jaylen Waddle,RB/WR,BENCH,20.3,0,2025
2,2,3000,4361529,Isiah Pacheco,RB,FLEX,7.2,0,2025
2,2,3000,3052587,Baker Mayfield,TQB,QB,42.48,0,2025
2,2,3000,4360516,Tyrone Tracy Jr.,RB,RB,16.6,0,2025
2,2,3000,3128429,Courtland Sutton,RB/WR,WR,16.200000000000003,0,2025
2,2,3000,3051876,Evan Engram,WR,BENCH,5.300000000000001,0,2025
2,2,3000,4362249,Jayden Reed,RB/WR,BENCH,12.0,0,2025
2,2,3000,4432577,C.J. Stroud,TQB,BENCH,23.700000000000003,0,2025
2,2,3000,4369863,Cedric Tillman,RB/WR,BENCH,22.9,0,2025
2,2,3000,-16033,Ravens D/ST,D/ST,D/ST,7.9,0,2025
2,2,3000,4430539,Brenton Strange,WR,TE,11.100000000000001,0,2025
2,2,3000,-16028,Commanders D/ST,D/ST,BENCH,10.799999999999999,0,2025
2,2,3000,3050478,Jake Elliott,WR/TE,K,20.0,0,2025
2,3,GV,3929630,Saquon Barkley,RB,RB,32.8,0,2025
2,3,GV,3918298,Josh Allen,TQB,QB,50.58,0,2025
2,3,GV,4685382,Omarion Hampton,RB,FLEX,10.100000000000001,0,2025
2,3,GV,3915416,DJ Moore,RB/WR,BENCH,14.200000000000001,0,2025
2,3,GV,16737,Mike Evans,RB/WR,WR,15.700000000000003,0,2025
2,3,GV,3126486,Deebo Samuel,RB/WR,WR,38.0,0,2025
2,3,GV,4362238,Chase Brown,RB,RB,19.6,0,2025
2,3,GV,4035687,Michael Pittman Jr.,RB/WR,BENCH,23.0,0,2025
2,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,15.900000000000002,0,2025
2,3,GV,4241474,Brian Robinson Jr.,RB,BENCH,6.6,0,2025
2,3,GV,4723086,Colston Loveland,WR,BENCH,2.2,0,2025
2,3,GV,4242355,Jake Ferguson,WR,TE,17.1,0,2025
2,3,GV,2971573,Ka'imi Fairbairn,WR/TE,K,23.0,0,2025
2,3,GV,-16014,Rams D/ST,D/ST,D/ST,18.299999999999997,0,2025
2,3,GV,5083076,Harold Fannin Jr.,WR,BENCH,17.400000000000002,0,2025
2,4,sgf,3117251,Christian McCaffrey,RB,RB,38.400000000000006,0,2025
2,4,sgf,3116406,Tyreek Hill,RB/WR,WR,19.9,0,2025
2,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,WR,19.3,0,2025
2,4,sgf,4430027,Sam LaPorta,WR,TE,15.0,0,2025
2,4,sgf,3915511,Joe Burrow,TQB,QB,15.86,0,2025
2,4,sgf,2976212,Stefon Diggs,RB/WR,BENCH,13.899999999999999,0,2025
2,4,sgf,4361370,Chris Olave,RB/WR,FLEX,17.3,0,2025
2,4,sgf,4241416,Chuba Hubbard,RB,RB,32.6,0,2025
2,4,sgf,4429013,Tank Bigsby,RB,BENCH,1.2000000000000002,0,2025
2,4,sgf,4430034,Xavier Legette,RB/WR,BENCH,2.8,0,2025
2,4,sgf,-16007,Broncos D/ST,D/ST,D/ST,11.8,0,2025
2,4,sgf,4686612,Tre' Harris,RB/WR,BENCH,6.0,0,2025
2,4,sgf,5081397,Dylan Sampson,RB,BENCH,22.700000000000003,0,2025
2,4,sgf,4689936,Jake Bates,WR/TE,K,17.0,0,2025
2,4,sgf,4038815,Rico Dowdle,RB,BENCH,5.0,0,2025
2,5,WOOD,4047646,A.J. Brown,RB/WR,WR,6.5,0,2025
2,5,WOOD,4047365,Josh Jacobs,RB,RB,27.900000000000002,0,2025
2,5,WOOD,4429615,Zay Flowers,RB/WR,FLEX,36.0,0,2025
2,5,WOOD,3042519,Aaron Jones Sr.,RB,RB,16.5,0,2025
2,5,WOOD,4567750,Emeka Egbuka,RB/WR,BENCH,32.5,0,2025
2,5,WOOD,3123076,David Njoku,WR,TE,11.2,0,2025
2,5,WOOD,4426338,Bo Nix,TQB,QB,27.080000000000002,0,2025
2,5,WOOD,3068267,Austin Ekeler,RB,BENCH,10.6,0,2025
2,5,WOOD,3128720,Nick Chubb,RB,BENCH,20.200000000000003,0,2025
2,5,WOOD,4600981,Pat Bryant,RB/WR,BENCH,2.8,0,2025
2,5,WOOD,4686361,Cam Little,WR/TE,K,25.0,0,2025
2,5,WOOD,4036378,Jordan Love,TQB,BENCH,36.8,0,2025
2,5,WOOD,4426515,Puka Nacua,RB/WR,WR,41.7,0,2025
2,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,23.9,0,2025
2,5,WOOD,-16020,Jets D/ST,D/ST,D/ST,-1.9,0,2025
2,6,ROUX,4595348,Malik Nabers,RB/WR,WR,42.800000000000004,0,2025
2,6,ROUX,4567048,Kenneth Walker III,RB,RB,22.2,0,2025
2,6,ROUX,4432710,TreVeyon Henderson,RB,RB,14.100000000000001,0,2025
2,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,29.200000000000003,0,2025
2,6,ROUX,4701936,Matthew Golden,RB/WR,BENCH,4.1,0,2025
2,6,ROUX,4428209,Ricky Pearsall,RB/WR,BENCH,20.0,0,2025
2,6,ROUX,4432665,Brock Bowers,WR,TE,19.1,0,2025
2,6,ROUX,4688813,Josh Downs,RB/WR,BENCH,10.3,0,2025
2,6,ROUX,4711533,Ollie Gordon II,RB,BENCH,2.6,0,2025
2,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,3.0,0,2025
2,6,ROUX,4362887,Justin Fields,TQB,QB,33.5,0,2025
2,6,ROUX,4241372,Hollywood Brown,RB/WR,FLEX,20.4,0,2025
2,6,ROUX,17427,Cairo Santos,WR/TE,K,10.0,0,2025
2,6,ROUX,4697815,Rachaad White,RB,BENCH,15.7,0,2025
2,6,ROUX,-16024,Chargers D/ST,D/ST,D/ST,15.6,0,2025
2,7,POO,4241389,CeeDee Lamb,RB/WR,WR,30.200000000000003,0,2025
2,7,POO,4361307,Trey McBride,WR,TE,19.900000000000002,0,2025
2,7,POO,4040715,Jalen Hurts,TQB,QB,35.82,0,2025
2,7,POO,4047650,DK Metcalf,RB/WR,BENCH,19.8,0,2025
2,7,POO,4432773,Brian Thomas Jr.,RB/WR,WR,15.4,0,2025
2,7,POO,4360569,Jordan Mason,RB,RB,12.8,0,2025
2,7,POO,4612826,Ladd McConkey,RB/WR,FLEX,17.700000000000003,0,2025
2,7,POO,4819231,Kaleb Johnson,RB,BENCH,6.9,0,2025
2,7,POO,4685247,Braelon Allen,RB,RB,8.0,0,2025
2,7,POO,4635008,Keon Coleman,RB/WR,BENCH,25.300000000000004,0,2025
2,7,POO,4685702,Quinshon Judkins,RB,BENCH,8.600000000000001,0,2025
2,7,POO,4032473,Rashid Shaheed,RB/WR,BENCH,19.5,0,2025
2,7,POO,4567104,Will Reichard,WR/TE,K,17.0,0,2025
2,7,POO,-16025,49ers D/ST,D/ST,D/ST,15.399999999999999,0,2025
2,7,POO,4241457,Najee Harris,RB,BENCH,7.300000000000001,0,2025
2,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,41.2,0,2025
2,8,MP,4242335,Jonathan Taylor,RB,RB,39.8,0,2025
2,8,MP,4427366,Breece Hall,RB,FLEX,20.300000000000004,0,2025
2,8,MP,3040151,George Kittle,WR,BENCH,10.5,0,2025
2,8,MP,4241463,Jerry Jeudy,RB/WR,WR,16.200000000000003,0,2025
2,8,MP,3916148,Tony Pollard,RB,RB,16.6,0,2025
2,8,MP,3916433,Jakobi Meyers,RB/WR,BENCH,23.5,0,2025
2,8,MP,3917315,Kyler Murray,TQB,QB,32.32,0,2025
2,8,MP,4696981,Cam Skattebo,RB,BENCH,14.8,0,2025
2,8,MP,4038941,Justin Herbert,TQB,BENCH,46.7,0,2025
2,8,MP,-16034,Texans D/ST,D/ST,D/ST,12.6,0,2025
2,8,MP,4385690,Dalton Kincaid,WR,TE,18.5,0,2025
2,8,MP,3953687,Brandon Aubrey,WR/TE,K,33.0,0,2025
2,8,MP,4372019,Jerome Ford,RB,BENCH,11.9,0,2025
2,8,MP,4431611,Caleb Williams,TQB,BENCH,41.18,0,2025
2,9,KESS,4262921,Justin Jefferson,RB/WR,WR,22.4,0,2025
2,9,KESS,3054850,Alvin Kamara,RB,RB,25.7,0,2025
2,9,KESS,3045147,James Conner,RB,FLEX,24.1,0,2025
2,9,KESS,4241478,DeVonta Smith,RB/WR,WR,10.4,0,2025
2,9,KESS,3139477,Patrick Mahomes,TQB,QB,48.1,0,2025
2,9,KESS,3116365,Mark Andrews,WR,BENCH,1.9,0,2025
2,9,KESS,4569987,Jaylen Warren,RB,BENCH,28.299999999999997,0,2025
2,9,KESS,4429205,Jordan Addison,RB/WR,BENCH,0.0,0,2025
2,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,15.0,0,2025
2,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,0.0,0,2025
2,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
2,9,KESS,-16016,Vikings D/ST,D/ST,D/ST,9.0,0,2025
2,9,KESS,4596448,Bucky Irving,RB,RB,27.6,0,2025
2,9,KESS,3150744,Chase McLaughlin,WR/TE,K,5.0,0,2025
2,9,KESS,15835,Zach Ertz,WR,TE,25.5,0,2025
2,9,KESS,4360310,Trevor Lawrence,TQB,BENCH,29.560000000000002,0,2025
2,10,ZSF,4429795,Jahmyr Gibbs,RB,RB,27.9,0,2025
2,10,ZSF,4379399,James Cook III,RB,RB,44.7,0,2025
2,10,ZSF,4685472,Tetairoa McMillan,RB/WR,WR,22.3,0,2025
2,10,ZSF,4685415,Travis Hunter,RB/WR,BENCH,10.0,0,2025
2,10,ZSF,3121422,Terry McLaurin,RB/WR,WR,11.0,0,2025
2,10,ZSF,4431299,Rome Odunze,RB/WR,BENCH,41.0,0,2025
2,10,ZSF,4239996,Travis Etienne Jr.,RB,BENCH,33.0,0,2025
2,10,ZSF,4429160,De'Von Achane,RB,FLEX,37.2,0,2025
2,10,ZSF,4431452,Drake Maye,TQB,BENCH,41.580000000000005,0,2025
2,10,ZSF,4572680,Tucker Kraft,WR,BENCH,30.299999999999997,0,2025
2,10,ZSF,4433970,J.J. McCarthy,TQB,QB,25.04,0,2025
2,10,ZSF,4362081,Cameron Dicker,WR/TE,K,17.0,0,2025
2,10,ZSF,4360248,Kyle Pitts Sr.,WR,TE,15.100000000000001,0,2025
2,10,ZSF,4360423,Michael Penix Jr.,TQB,BENCH,29.32,0,2025
2,10,ZSF,-16023,Steelers D/ST,D/ST,D/ST,2.6000000000000005,0,2025
2,11,KIRK,4430807,Bijan Robinson,RB,RB,39.7,0,2025
2,11,KIRK,3916387,Lamar Jackson,TQB,QB,55.66,0,2025
2,11,KIRK,16800,Davante Adams,RB/WR,WR,26.700000000000003,0,2025
2,11,KIRK,4568490,RJ Harvey,RB,BENCH,12.3,0,2025
2,11,KIRK,3925357,Calvin Ridley,RB/WR,BENCH,11.9,0,2025
2,11,KIRK,3886598,Jauan Jennings,RB/WR,BENCH,20.0,0,2025
2,11,KIRK,4431459,Tyler Warren,WR,TE,21.3,0,2025
2,11,KIRK,4426385,Zach Charbonnet,RB,FLEX,11.7,0,2025
2,11,KIRK,4258173,Nico Collins,RB/WR,WR,16.7,0,2025
2,11,KIRK,4882093,Bhayshul Tuten,RB,BENCH,16.5,0,2025
2,11,KIRK,4430737,Kyren Williams,RB,RB,22.400000000000002,0,2025
2,11,KIRK,-16009,Packers D/ST,D/ST,D/ST,15.0,0,2025
2,11,KIRK,4697745,Tyler Loop,WR/TE,K,23.0,0,2025
2,11,KIRK,15818,Keenan Allen,RB/WR,BENCH,30.900000000000002,0,2025
2,11,KIRK,4429022,Kayshon Boutte,RB/WR,BENCH,21.4,0,2025
2,12,GEMP,4890973,Ashton Jeanty,RB,RB,16.9,0,2025
2,12,GEMP,4239993,Tee Higgins,RB/WR,WR,17.900000000000002,0,2025
2,12,GEMP,4569618,Garrett Wilson,RB/WR,WR,26.0,0,2025
2,12,GEMP,4035538,David Montgomery,RB,RB,18.9,0,2025
2,12,GEMP,4428331,Rashee Rice,RB/WR,BENCH,0.0,0,2025
2,12,GEMP,4036133,T.J. Hockenson,WR,BENCH,4.7,0,2025
2,12,GEMP,15847,Travis Kelce,WR,TE,19.8,0,2025
